X,Y,OBJECTID,TYPE,PARK_NAME,REC_AREA,OWNERSHIP,CLASSIFICATION,LONGITUDE,LATITUDE
590022.215800000354648,4798206.7026,543,Tennis,,Flamborough,City,,-79.88956529304468,43.33131690625663
584228.412200000137091,4798793.080099999905,544,Baseball,,Wentworth,School,,-79.96093059918773,43.33726758856689
610082.734899999573827,4786301.7476,545,Baseball,,Lower Stoney Creek,City,,-79.64455953002708,43.22147730062282
603336.531600000336766,4787247.712099999189,546,Baseball,,Lower Stoney Creek,School,,-79.72742711613093,43.23094728896098
603431.525299999862909,4787213.6204,547,Baseball,,Lower Stoney Creek,School,,-79.72626396024994,43.230627359764846
594953.591300000436604,4788006.3373,548,Tennis,,Lower Hamilton,City,,-79.83050905541045,43.23887879368794
594966.168800000101328,4787998.5591,549,Tennis,,Lower Hamilton,City,,-79.8303555159007,43.23880718398637
594986.3591,4788029.175499999896,550,Tennis,,Lower Hamilton,City,,-79.83010162025968,43.2390802758715
594973.61600000038743,4788036.9537,551,Tennis,,Lower Hamilton,City,,-79.830257198036,43.239151906755644
592905.156999999657273,4789813.6026,621,Playground,,,City,,-79.85542885970156,43.255404543779576
595557.441599999554455,4789270.133899999782,622,Playground,,,City,,-79.82285421842528,43.25018023509498
595017.961400000378489,4788514.854599999264,623,Playground,,,City,,-79.82962876699013,43.24344878034716
594660.569500000216067,4790121.3658,624,Playground,,,City,,-79.8337540339765,43.257956870270085
593439.001000000163913,4789048.3306,625,Playground,,,City,,-79.84898308638108,43.2484489089545
594056.895100000314415,4789885.489,626,Playground,,,City,,-79.8412302550196,43.25590888710046
596169.346099999733269,4787805.581199999899,627,Playground,,,City,,-79.81557340417345,43.23691738455534
597170.254399999976,4788750.9023,628,Playground,,,City,,-79.80308218185012,43.24529958206464
599357.053100000135601,4785618.4963,629,Playground,,,City,,-79.77671592919833,43.21681458845955
599127.618499999866,4786401.4701,630,Playground,,,City,,-79.7793994726466,43.22389363123103
599063.068099999800324,4791984.9855,631,Playground,,,City,,-79.77919048816088,43.27416854898136
597143.292299999855459,4787903.6828,632,Playground,,,City,,-79.80356350325457,43.237675757577584
596812.574,4786533.6157,633,Playground,,,City,,-79.80787629238009,43.22538388020553
599785.389499999582767,4787343.230299999937,634,Playground,,,City,,-79.7711315456367,43.23228527796026
596716.7829,4789744.4176,635,Playground,,,City,,-79.80849237430265,43.254302249741876
600887.429999999701977,4787372.5745,636,Playground,,,City,,-79.75755753595568,43.23240287372904
592320.862300000153482,4789060.512299999595,637,Playground,,,City,,-79.86275202368469,43.24869632777943
587057.096400000154972,4789454.5021,638,Playground,,,City,,-79.92751962633946,43.25286966038982
592317.566200000233948,4790075.5208,639,Playground,,,City,,-79.86262255331089,43.257834764789585
589953.2072,4788886.148299999535,640,Playground,,,City,,-79.8919408533565,43.24741273727571
592870.6403,4791806.14599999972,641,Playground,,,City,,-79.85551797373475,43.273347414301234
588966.346400000154972,4790805.8153,642,Playground,,,City,,-79.9037849701211,43.26481266128453
590177.341199999675155,4790150.9978,643,Playground,,,City,,-79.88897342934638,43.258773396484955
592188.249800000339746,4790390.7551,644,Playground,,,City,,-79.86416270032394,43.26068861890908
590991.3097,4788270.4096,645,Playground,,,City,,-79.87925735189123,43.241744687671066
592803.456799999810755,4788091.857499999925,646,Playground,,,City,,-79.85697145183237,43.23991636733344
591715.767799999564886,4788018.629399999976,647,Playground,,,City,,-79.87037775877481,43.23939015997378
590138.320899999700487,4787370.0491,648,Playground,,,City,,-79.88990887525509,43.23374116219245
592878.279699999839067,4786555.433599999174,649,Playground,,,City,,-79.85630878461355,43.22607484677476
593482.3092,4787680.2169,650,Playground,,,City,,-79.84868169321992,43.236126569061625
591328.297899999655783,4784002.5469,651,Playground,,,City,,-79.87581374375603,43.20328037603902
582372.713200000114739,4805315.846899999306,652,Baseball,,Flamborough,City,,-79.98283866812547,43.396198319377085
582448.173899999819696,4805158.684499999508,653,Baseball,,Flamborough,City,,-79.98193069296943,43.39477508820622
582560.513799999840558,4805305.0668,654,Tennis,,Flamborough,City,,-79.98052164077366,43.396080617879484
577402.521099999547005,4805699.3914,655,Soccer,,Wentworth,City,,-80.0441490473763,43.40018081868416
577450.464200000278652,4805699.107699999586,656,Soccer,,Wentworth,City,,-80.04355711523279,43.400173314895774
594941.675699999555945,4788059.626399999484,552,Tennis,,Lower Hamilton,City,,-79.83064660735721,43.23936004683849
594929.0981,4788067.4046,553,Tennis,,Lower Hamilton,City,,-79.83080014859085,43.23943165616255
594916.520600000396371,4788076.341299999505,554,Tennis,,Lower Hamilton,City,,-79.83095349076457,43.23951369469834
594903.943,4788084.7815,555,Tennis,,Lower Hamilton,City,,-79.83110691880765,43.23959126328286
594882.759800000116229,4788053.8341,556,Tennis,,Lower Hamilton,City,,-79.83137309652784,43.23931531425441
594895.6683,4788045.22839999944,557,Tennis,,Lower Hamilton,City,,-79.83121562151446,43.23923621446379
594906.921900000423193,4788037.6157,558,Tennis,,Lower Hamilton,City,,-79.8310783549302,43.239166262220465
594919.499499999918,4788029.01,559,Tennis,,Lower Hamilton,City,,-79.8309249564683,43.23908720368822
583170.5822,4806586.4799,560,Tennis,,Flamborough,City,,-79.9727946352617,43.40754978967155
583184.057300000451505,4806591.444499999285,561,Tennis,,Flamborough,City,,-79.97262748044216,43.40759299032358
588768.147599999792874,4797697.438899999484,562,Soccer,,Flamborough,City,,-79.9051139471439,43.32688117083416
588422.4753,4797860.5588,563,Basketball,,Flamborough,School,,-79.90935050874072,43.32839046036218
574827.921900000423193,4801728.911499999464,564,Basketball,,Wentworth,Other,,-80.07648170234783,43.36469464725135
592351.136699999682605,4786895.7412,565,Playground,,,City,,-79.86274173427537,43.22920332526644
590939.9254,4786381.351199999452,566,Playground,,,City,,-79.88020160424587,43.224743695528154
592279.796299999579787,4784719.602299999446,567,Playground,,,City,,-79.86398391759025,43.20962034116749
587569.9254,4784350.2397,568,Playground,,,City,,-79.92201330736614,43.206855924455965
588943.306099999696016,4787996.969499999657,569,Playground,,,City,,-79.90452221073042,43.23952722267776
588016.0367,4786791.321799999103,570,Playground,,,City,,-79.9161333942773,43.22878143761262
588369.047500000335276,4785981.041899999604,571,Playground,,,City,,-79.91191680603141,43.22144513446478
589339.312599999830127,4785638.606499999762,572,Playground,,,City,,-79.90002756181515,43.2182479175667
589188.838399999774992,4783876.606499999762,573,Playground,,,City,,-79.90216450271616,43.202402249414526
587226.141499999911,4787954.298699999228,574,Playground,,Hamilton Mountain,City,,-79.92567488255725,43.23934361433656
588203.459300000220537,4784952.286,575,Playground,,,City,,-79.91411970506837,43.21220248548985
587551.0943,4786196.7901,576,Playground,,,City,,-79.92195223370425,43.22348288610556
594241.287100000306964,4784855.3286,577,Playground,,,City,,-79.83981850407841,43.2105999680917
594488.433199999853969,4786222.0061,578,Playground,,,City,,-79.83654263121001,43.222873120312585
594816.842000000178814,4786938.5346,579,Playground,,,City,,-79.83237654963072,43.22928273367959
593359.5608,4785382.786599999294,580,Playground,,,City,,-79.85058188115978,43.21545819521337
594978.573800000362098,4784825.570399999619,581,Playground,,,City,,-79.83074891152054,43.21023966004928
594529.493200000375509,4787826.8333,582,Playground,,,City,,-79.8357621491584,43.23731602153889
594240.3591,4787613.795199999586,583,Playground,,,City,,-79.83935885140232,43.235434250578294
595574.5948,4786645.9045,584,Playground,,,City,,-79.8230978071304,43.22655262178046
593004.794800000265241,4783450.291699999943,585,Playground,,,City,,-79.85527423195715,43.19810381231005
593814.60329999961,4784001.528699999675,586,Playground,,,City,,-79.8452152829895,43.20296641019216
593140.230899999849498,4784316.2749,587,Playground,,,City,,-79.85346157448778,43.20588353897411
593834.000599999912,4783307.35339999944,588,Playground,,,City,,-79.84509446080942,43.19671438027886
595260.343999999575317,4783902.0754,589,Playground,,,City,,-79.82744011652453,43.201890047064424
599340.492999999783933,4781436.7934,590,Playground,,,City,,-79.77767157296286,43.17917005245131
602282.584300000220537,4785955.593399999663,591,Playground,,,City,,-79.74064273346914,43.2194585492399
602163.197300000116229,4785442.93099999987,592,Playground,,,City,,-79.74220722067204,43.21485943911127
604223.913800000213087,4785369.3209,593,Playground,,,City,,-79.7168565692051,43.21391504313611
602681.320199999958,4786954.424799999222,594,Playground,,,City,,-79.73554859747836,43.22839642532373
603515.749499999918,4786583.6641,595,Playground,,,City,,-79.72534520541075,43.22494462823827
600717.468399999663234,4785834.3494,596,Playground,,,City,,-79.75993093163531,43.2185775273103
610086.550499999895692,4786329.3483,597,Playground,,,City,,-79.6445070561323,43.221725211323445
604734.479399999603629,4785058.8143,598,Playground,,,City,,-79.71063124099325,43.211049049733845
598516.824099999852479,4782295.6213,599,Playground,,,City,,-79.78765111286013,43.18700971096611
602905.9353,4785486.4528,600,Playground,,,City,,-79.73305699737163,43.21515035446732
597443.25760000012815,4784039.5041,601,Playground,,,City,,-79.80055209150613,43.20284877063344
604972.661600000225008,4785684.5239,602,Playground,,,City,,-79.70758078465325,43.21664889310654
609990.799200000241399,4784974.4199,603,Playground,,,City,,-79.64595566541126,43.20954179540882
587616.218799999915,4787911.675499999896,604,Bocce,,Hamilton Mountain,,,-79.92087808249623,43.23891465622115
587620.775100000202656,4787913.0424,605,Bocce,,Hamilton Mountain,,,-79.9208217579273,43.23892643306862
587625.422500000335276,4787914.500399999321,606,Bocce,,Hamilton Mountain,,,-79.92076429670814,43.23893901971272
587630.525500000454485,4787916.049499999732,607,Bocce,,Hamilton Mountain,,,-79.92070121024454,43.23895237379909
602155.602099999785423,4785394.67659999989,608,Bocce,,Lower Stoney Creek,,,-79.74230963716975,43.21442605278152
602154.365500000305474,4785390.3485,609,Bocce,,Lower Stoney Creek,,,-79.74232565879691,43.21438725614721
587066.736200000159442,4789441.728599999,610,Basketball,,West Hamilton/Dundas,City,,-79.92740290958464,43.25275354558113
600001.292399999685585,4790587.9649,611,Basketball,,Lower Stoney Creek,City,,-79.76788457584405,43.261467787172194
594981.853900000452995,4789516.9778,612,Football,,Lower Hamilton,City,,-79.82990072100284,43.25247526161653
587891.367999999783933,4790936.571,613,Football,,West Hamilton/Dundas,School,,-79.91700730574935,43.266116019775396
598878.3695,4783839.7496,614,Soccer,,Upper Stoney Creek,City,,-79.78292665291542,43.200863883408914
600452.684600000269711,4785723.584599999711,615,Baseball,,Lower Stoney Creek,City,,-79.76321045461623,43.217615639241615
596144.404500000178814,4787847.8603,616,Basketball,,Lower Hamilton,School,,-79.81587315108814,43.2373011943423
598440.996199999936,4785868.230699999258,617,Baseball,,Lower Stoney Creek,School,,-79.78794739822881,43.219182912329586
598635.2571,4785847.6215,618,Soccer,,Lower Stoney Creek,School,,-79.78555977393606,43.21897200984885
598516.372499999590218,4785847.6215,619,Soccer,,Lower Stoney Creek,School,,-79.78702321153489,43.21898753776245
598470.955900000408292,4785859.8344,620,Soccer,,Lower Stoney Creek,School,,-79.7875800990825,43.21910341392549
601109.514700000174344,4782799.628499999642,423,Baseball,,Upper Stoney Creek,Other,,-79.75566053663213,43.19120461214174
601289.939500000327826,4782917.074799999595,424,Soccer,,Upper Stoney Creek,Other,,-79.7534190685942,43.192237770852174
601278.592000000178814,4783215.513299999759,425,Tennis,,Upper Stoney Creek,Other,,-79.75350400153452,43.19492602941973
601292.7763,4783211.541699999943,426,Tennis,,Upper Stoney Creek,Other,,-79.75333019488336,43.19488837237919
601306.960699999704957,4783207.5701,427,Tennis,,Upper Stoney Creek,Other,,-79.75315638845161,43.19485071507705
601320.5777000002563,4783202.4637,428,Tennis,,Upper Stoney Creek,Other,,-79.75298977164998,43.1948029178928
602411.790199999697506,4782128.0778,429,Baseball,,Upper Stoney Creek,City,,-79.73976180810526,43.18498348254101
602392.902800000272691,4782019.789799999446,430,Baseball,,Upper Stoney Creek,City,,-79.74001422671066,43.18401116748587
602735.394799999892712,4781759.1433,431,Baseball,,Upper Stoney Creek,City,,-79.73584915219627,43.181618182692524
602703.91579999961,4781651.485,432,Soccer,,Upper Stoney Creek,City,,-79.7362564001289,43.180653255508886
602741.375799999572337,4781639.2082,433,Soccer,,Upper Stoney Creek,City,,-79.73579785491765,43.18053764023472
602806.537499999627471,4781691.7782,434,Soccer,,Upper Stoney Creek,School,,-79.73498647963143,43.1810020457688
609950.329,4785069.8318,435,Baseball,,Lower Stoney Creek,City,,-79.64643474221587,43.21040661198373
607094.737999999895692,4784703.308599999174,436,Soccer,,Lower Stoney Creek,Other,,-79.68165089072673,43.20751751988725
605592.773400000296533,4787597.6686,437,Baseball,,Lower Stoney Creek,City,,-79.69958180921213,43.23378531176703
605517.085199999623001,4787590.8651,438,Soccer,,Lower Stoney Creek,City,,-79.70051500690712,43.2337346556428
605560.0318,4787621.0554,439,Basketball,,Lower Stoney Creek,City,,-79.699980456765,43.23400043163125
604730.438,4785937.6304,440,Soccer,,Lower Stoney Creek,School,,-79.71051426943542,43.21896112317704
604808.677500000223517,4785744.5829,441,Soccer,,Lower Stoney Creek,City,,-79.70958784545552,43.21721236032427
604866.506699999794364,4785728.424799999222,442,Soccer,,Lower Stoney Creek,City,,-79.708879094862,43.217058864710644
605162.881299999542534,4785624.672399999574,443,Soccer,,Lower Stoney Creek,City,,-79.7052507947451,43.2160836037804
605153.1014,4785730.1256,444,Soccer,,Lower Stoney Creek,City,,-79.70535108669465,43.21703430339885
605250.050300000235438,4785727.1491,445,Soccer,,Lower Stoney Creek,City,,-79.70415831430238,43.21699399472283
605238.144299999810755,4785675.2729,446,Soccer,,Lower Stoney Creek,City,,-79.70431475430911,43.21652864248093
605275.988400000147521,4785782.852299999446,447,Soccer,,Lower Stoney Creek,City,,-79.70382842057869,43.217491841311286
605308.730000000447035,4785774.348,448,Soccer,,Lower Stoney Creek,City,,-79.7034270261927,43.21741071436625
605252.176400000229478,4785790.5061,449,Soccer,,Lower Stoney Creek,City,,-79.70412006437465,43.21756406574374
604214.652499999850988,4785449.0587,450,Baseball,,Lower Stoney Creek,City,,-79.71695550897408,43.214634161144154
603479.668899999931,4786751.066099999472,451,Soccer,,Lower Stoney Creek,City,,-79.72575798536603,43.22645661395356
603434.596199999563396,4786657.518899999559,452,Baseball,,Lower Stoney Creek,City,,-79.72633041037379,43.225620634745894
603352.104500000365078,4787212.4241,453,Soccer,,Lower Stoney Creek,School,,-79.72724199624145,43.23062747474457
603273.227199999616,4785586.6157,454,Baseball,,Lower Stoney Creek,School,,-79.72851737611204,43.21600191060601
577507.4852,4805660.5263,657,Baseball,,Wentworth,City,,-80.04285852209202,43.39982006793197
577666.9172,4805973.716499999166,658,Baseball,,Wentworth,City,,-80.04084547985872,43.402623285649014
577698.973799999803305,4805902.227499999106,659,Tennis,,Wentworth,City,,-80.04045980734925,43.401976335219175
571844.5301,4794469.6509,660,Soccer,,Wentworth,City,,-80.11424841402044,43.29962737390486
571923.394999999552965,4794403.2682,661,Soccer,,Wentworth,City,,-80.11328491022799,43.299022161800984
571961.409,4794356.1762,662,Soccer,,Wentworth,City,,-80.1128224704499,43.29859453333833
572115.1672,4794444.686499999836,663,Baseball,,Wentworth,City,,-80.11091547107421,43.29937672084756
571832.615199999883771,4794290.9282,664,Soccer,,Wentworth,City,,-80.11441864704835,43.298019374467614
572171.337199999951,4794316.4601,665,Tennis,,Wentworth,City,,-80.11023988707873,43.29821684584939
572190.627899999730289,4794319.2969,666,Tennis,,Wentworth,City,,-80.11000171841206,43.2982405375589
571982.969200000166893,4794603.5511,667,Soccer,,Wentworth,City,,-80.1125243005421,43.30081971969985
572082.259600000455976,4794627.38069999963,668,Soccer,,Wentworth,City,,-80.11129717203701,43.301024767068455
588528.148599999957,4779125.601299999282,669,Baseball,,Glanbrook,City,,-79.91105610148837,43.15970586701338
588552.829300000332296,4779160.7784,670,Tennis,,Glanbrook,City,,-79.91074694214382,43.160019684738046
577631.740000000223517,4809466.468,671,Baseball,,Flamborough,City,,-80.04078353209658,43.434072749384164
600011.806300000287592,4789901.539899999276,672,Baseball,,Lower Hamilton,City,,-79.76787969037466,43.25528678448154
600071.605000000447035,4789824.4659,673,Baseball,,Lower Hamilton,City,,-79.7671571513987,43.25458498192276
597984.960699999704957,4793897.425599999726,674,Baseball,,Lower Hamilton,City,,-79.79213308190144,43.29152656964953
581708.736100000329316,4791430.3947,675,Baseball,,Wentworth,City,,-79.99310409343738,43.27125789303203
581952.4161,4791870.9122,676,Baseball,,Wentworth,City,,-79.9900360956251,43.27519751566621
581914.543499999679625,4791791.845,677,Baseball,,Wentworth,City,,-79.99051452563882,43.27448977268205
582018.8591,4791821.0799,678,Tennis,,Wentworth,City,,-79.98922481695263,43.27474163084754
582032.147699999623001,4791824.7343,679,Tennis,,Wentworth,City,,-79.98906053251456,43.274773084952145
582047.42960000038147,4791828.720899999142,680,Tennis,,Wentworth,City,,-79.98887163739828,43.27480731271671
582451.403400000184774,4792658.92689999938,681,Baseball,,Wentworth,School,,-79.98376955194605,43.2822377384264
564122.127600000239909,4797054.526,682,Baseball,,Wentworth,City,,-80.20914463558428,43.32359852199376
564166.874699999578297,4796975.9162,683,Baseball,,Wentworth,City,,-80.20860198369238,43.322886924998244
574767.334800000302494,4801768.206599999219,684,Tennis,,Wentworth,Other,,-80.07722400377648,43.36505446960055
574780.396099999547005,4801775.221,685,Tennis,,Wentworth,Other,,-80.07706186459126,43.36511632202019
574811.5981,4801759.257099999115,686,Tennis,,Wentworth,Other,,-80.07667899914992,43.36496948616849
574829.980700000189245,4801767.23909999989,687,Tennis,,Wentworth,Other,,-80.07645106092049,43.36503951829844
584329.904699999839067,4798470.468399999663,688,Baseball,,Wentworth,City,,-79.95972834391452,43.33435171090479
584416.0126,4798483.046,689,Baseball,,Wentworth,City,,-79.9586643767798,43.3344552823009
586115.917500000447035,4801444.5764,690,Baseball,,Flamborough,City,,-79.93723314319907,43.36092508558375
586291.761400000192225,4801517.62299999967,691,Tennis,,Flamborough,Other,,-79.93505189672678,43.36156253644865
586597.00899999961,4801277.9238,692,Soccer,,Flamborough,School,,-79.93132328375458,43.35936939933656
586457.204599999822676,4801246.4799,693,Baseball,,Flamborough,School,,-79.93305324884128,43.35910241834837
597789.955500000156462,4785878.996099999174,694,Baseball,,Lower Stoney Creek,City,,-79.79595967382804,43.219364468513966
608748.860000000335276,4785384.2763,695,Basketball,,Lower Stoney Creek,School,,-79.66115975301129,43.213411357372095
608688.105000000447035,4785370.8767,696,Soccer,,Lower Stoney Creek,School,,-79.66191016478857,43.21329948018719
591036.2027000002563,4782974.848799999803,697,Baseball,,Hamilton Mountain,City,,-79.87957787889852,43.19406322842914
587943.330699999816716,4799513.893799999729,698,Basketball,,Flamborough,School,,-79.91499447506291,43.34333153989952
587980.336199999786913,4799492.2166,699,Basketball,,Flamborough,School,,-79.91454147584922,43.343132049619776
586782.465300000272691,4784650.661599999294,700,Baseball,,Ancaster,School,,-79.93165808190692,43.209651602240335
586830.536100000143051,4784536.9241,701,Soccer,,Ancaster,School,,-79.93108428686536,43.20862207518907
585163.475599999539554,4785000.2182,702,Tennis,,Ancaster,School,,-79.95153155671044,43.21298311754453
585178.3503,4785002.757799999788,703,Tennis,,Ancaster,School,,-79.95134806827402,43.213004303780096
585172.182699999772012,4785151.8681,704,Soccer,,Ancaster,School,,-79.95140098324462,43.214347475953005
596048.800300000235438,4781662.877299999818,705,Football,,Glanbrook,School,,-79.818126130969,43.18163097117627
593477.100999999791384,4782510.194,706,Playground,,Hamilton Mountain,School,,-79.8496211242923,43.18958183564394
591902.554100000299513,4782973.9415,707,Playground,,Hamilton Mountain,City,,-79.86891749354801,43.193950150820264
591705.2823,4782982.830099999905,708,Basketball,,Hamilton Mountain,School,,-79.8713434621322,43.19405415057526
591740.473799999803305,4782930.949899999425,709,Soccer,,Hamilton Mountain,School,,-79.87091903965072,43.19358279789451
591809.949699999764562,4782959.248199999332,710,Soccer,,Hamilton Mountain,School,,-79.87005943743036,43.193829127323816
590676.112800000235438,4784180.066199999303,711,Playground,,Hamilton Mountain,City,,-79.88381103878139,43.20495718975657
587645.4331,4787108.129499999806,712,Soccer,,Hamilton Mountain,School,,-79.92064603243394,43.2316768417946
587244.020700000226498,4787898.38069999963,713,Basketball,,Hamilton Mountain,City,,-79.92546355823337,43.238838109564846
